"","code","name","bdl67","hsl67","zdf67","ma7_13","ma7_55","hsl56","ma6_13","ma6_4_13","sp7","ma7_13","zdf78","zf78","macd6","ma6_13","ma6_55"
"676","600128.SH","弘业股份",3.264587,71.6016813397226,1.87265917602997,7.99384615384615,8.26527272727273,90.4780045994712,8.01769230769231,8,8.16,7.99384615384615,-2.85343709468223,19.325551232166,0.204267263034415,8.01769230769231,8.95781818181818
"677","600171.SH","上海贝岭",3.814216,142.909966252348,16.2551440364967,14.9705381902029,14.0436708656983,143.207454806254,14.3162479882683,14.378992521466,16.9499999967935,14.9705381902029,-5.63816604820808,18.3425013561808,0.204151414086498,14.3162479882683,13.9132196109395
"678","002136.SZ","安 纳 达",2.927291,50.8861803988386,2.1608644507503,8.71581413630397,8.48872506921184,27.6851059224699,8.05502062877758,8.07088886829018,8.51000001788139,8.71581413630397,2.25921521517265,12.1071510082149,0.203885628647293,8.05502062877758,8.72674862400668
"679","000628.SZ","高新发展",1.668546,28.640349836584,0.667938931297707,10.3861538461538,10.5949090909091,44.7266831201603,10.2138461538462,10.27,10.55,10.3861538461538,-10.0286532951289,15.090735434575,0.203428264036973,10.2138461538462,10.8956363636364
"680","603829.SH","洛凯股份",1.813253,45.7473149171271,6.41946919491934,10.7336800222374,10.9399221074822,46.8006491712707,10.2138542082129,10.2024378286955,11.107000001967,10.7336800222374,6.2102057572289,13.1558503844383,0.202995985900414,10.2138542082129,11.5477855051305
"681","603813.SH","原尚股份",2.691332,34.7109292886135,-0.32471046585969,17.8426600042927,18.5335591740468,18.4935612048708,18.1040231020881,18.0934391941582,18.418000036478,17.8426600042927,-2.21508472251623,7.87637564424345,0.202987309485873,18.1040231020881,19.4863820342852
"682","300437.SZ","清 水 源",2.254456,41.2866869800713,2.91909924937448,12.0538461538462,12.9131914690545,25.9967668861096,12.1246153846154,12.0038461538462,12.34,12.0538461538462,-1.34907251264755,27.4873524451939,0.202664299576688,12.1246153846154,14.6294247905497
"683","600647.SH","同达创业",2.476806,14.5117427290018,4.42176870748299,14.7592307692308,15.1214545454545,11.6996713106716,14.5584615384615,14.5,15.35,14.7592307692308,-2.44708994708994,11.9708994708995,0.201926691136272,14.5584615384615,15.5574545454545
"684","002608.SZ","江苏国信",2.294149,13.4834025026493,1.75438596491226,8.49384615384615,8.80854545454546,22.2495130211916,8.47153846153846,8.47076923076923,8.7,8.49384615384615,-5.50996483001172,9.14419695193434,0.201881905253058,8.47153846153846,9.31945454545455
"685","300692.SZ","中环环保",4.612689,130.152724086387,17.9757085020243,13.8776923076923,13.386565744352,25.1619194886861,12.2084615384615,12.1723076923077,14.57,13.8776923076923,-2.37264480111654,30.3558967201675,0.201874003620733,12.2084615384615,13.9174192696324
"686","600230.SH","沧州大化",2.083633,35.0247339954877,-3.76454483230663,13.8146153846154,16.8195726363843,47.5670711409626,15.3312960886938,14.949036057779,14.06,13.8146153846154,1.75824175824175,19.4139194139194,0.201032135756406,15.3312960886938,19.555054562489
"687","300101.SZ","振芯科技",2.735162,44.0109625296851,-8.48484848484848,10.4930769230769,11.1312953024895,63.8874001792632,11.3777289146606,11.5061538461538,10.57,10.4930769230769,-8.78048780487806,17.1707317073171,0.200901660762236,11.3777289146606,11.917984215049
"688","002917.SZ","金 奥 博",4.053514,208.235737226816,-7.72225827198132,9.47474187280591,9.92330949083277,122.410907043709,10.0550873905418,10.1697650687512,9.47999976704519,9.47474187280591,0.361532899396466,12.2180852713347,0.200538178612911,10.0550873905418,10.4412537660457
"689","601028.SH","玉龙股份",1.858817,20.6211228606323,-9.70017636684303,5.06076923076923,5.32727272727273,16.7543670593928,5.23384615384615,5.34076923076923,5.12,5.06076923076923,2.58964143426297,6.97211155378487,0.200505845569148,5.23384615384615,5.54254545454546
"690","300570.SZ","太 辰 光",2.976351,83.2389606505279,11.1650486008712,21.8930419729412,22.2663823720662,77.7943747952907,20.7242608990385,20.6811200447822,22.9,21.8930419729412,38.0027112516945,44.6904654315409,0.200327234940255,20.7242608990385,23.148818191355
"691","603678.SH","火炬电子",2.062354,11.1090023448859,0.244732140877657,19.7513993170407,19.7320854613787,15.4232360529879,19.9085635449822,19.9974580202241,20.4804999828339,19.7513993170407,18.217762333912,23.5534926956461,0.199751309605956,19.9085635449822,20.1842538390618
"692","002407.SZ","多 氟 多",2.870199,38.4156052903653,8.74363324951488,12.0681067696498,12.824084546881,41.0433658273289,11.9567857546436,11.8310763091264,12.8100000366798,12.0681067696498,14.7893382667673,37.8498125654901,0.199745699199942,11.9567857546436,14.2623080004952
"693","002877.SZ","智能自控",2.532486,58.9018357291894,-5.61576354679804,9.34846153846154,9.76830636553459,148.923896096397,10.0265729030165,9.97766177805763,9.58,9.34846153846154,-6.51709401709402,17.5213675213675,0.199332320549355,10.0265729030165,10.1771148787499
"694","600391.SH","航发科技",2.276281,30.5071260140271,2.13475650433623,14.5038461538462,15.0629090909091,38.239880367868,14.7215384615385,14.6115384615385,15.31,14.5038461538462,12.1558092679651,19.0060443250504,0.1992081883195,14.7215384615385,16.2065454545455
"695","002459.SZ","晶澳科技",1.650998,14.8728645472812,6.08333333333335,12.36,12.2178181818182,17.9133260929553,11.5715384615385,11.6638461538462,12.73,12.36,-10.996835443038,14.6360759493671,0.199144205436106,11.5715384615385,12.2194545454545
"696","600388.SH","龙净环保",2.019318,11.7950719797951,3.48547719113825,11.9832732977108,11.9251063544678,12.1177290117394,11.6994749052751,11.7579039860707,12.4699999560416,11.9832732977108,0.245499542277772,12.6715092816788,0.199017304666702,11.6994749052751,12.1620373118473
"697","603041.SH","美 思 德",1.785835,31.2865642127888,0.798525798467309,11.3912599450427,11.2296301021389,26.570243954863,10.9123976432959,10.8920242201922,11.7214287718948,11.3912599450427,-2.58620689636189,6.60515981985992,0.198958317899751,10.9123976432959,11.4109842581363
"698","601799.SH","星宇股份",2.78709,9.55640123450567,6.08108108108107,71.9405291162897,70.416046501187,7.96507234018293,71.4182485299376,71.4327351447416,78.5,71.9405291162897,-3.86095433555669,11.147115214666,0.198883396998755,71.4182485299376,65.6338622620705
"699","300136.SZ","信维通信",2.68255,90.3122727883843,17.2955974842767,24.0246153846154,25.0970909090909,76.664989285985,22.8315384615385,22.6846153846154,26.11,24.0246153846154,19.0184049079755,28.4253578732106,0.198870894905411,22.8315384615385,27.1445454545455
"700","603535.SH","嘉诚国际",1.839771,56.9530659806295,2.91891896865766,18.2549376393127,19.2411999661349,41.274683716707,18.3728272772516,18.2917380616382,19.04,18.2549376393127,-0.160000000000005,7.36000000000001,0.198819764758199,18.3728272772516,20.3451033809865
"701","300017.SZ","网宿科技",2.39305,67.4322243203946,10.11440721719,10.8650594439506,11.2808946661728,87.8307618328506,10.6114213399977,10.5608469748591,11.5401000912686,10.8650594439506,-2.41858213219036,15.5245985077281,0.198774609842827,10.6114213399977,12.209765847086
"702","600036.SH","招商银行",2.048053,5.72041695134473,8.08536216741269,35.5053357628199,33.909870842066,4.68618778981733,32.8790285940691,32.9636756876427,35.9600000853616,35.5053357628199,3.31050203142829,9.49391911034273,0.198079645261269,32.8790285940691,32.878333983969
"703","002389.SZ","航天彩虹",1.728214,13.5806612815457,0.705467294500117,11.0530769230769,11.8684917490588,15.4597213026065,11.3896210291765,11.3098392155418,11.42,11.0530769230769,-1.88172043010757,11.6487455197133,0.197955340494796,11.3896210291765,13.1806809016669
"704","300585.SZ","奥联电子",3.728223,133.344195064406,18.3457051961824,10.1992307692308,9.75090909090909,53.1028485941768,9.12692307692308,9.13538461538462,11.16,10.1992307692308,115.915363385465,117.38730450782,0.197549773567765,9.12692307692308,10.0474545454545
"705","002503.SZ","搜 于 特",4.576267,108.093834748721,-15.9763313609467,2.94769230769231,2.98054545454545,43.3029515113775,2.82923076923077,2.94153846153846,2.84,2.94769230769231,-8.72727272727274,12.7272727272727,0.197445131734691,2.82923076923077,3.05290909090909
"706","600516.SH","方大炭素",2.366017,28.3975752282039,4.16666861538637,8.43451219605776,9.58674374272677,51.032269875227,8.62231735793227,8.50873965943586,8.92857165949279,8.43451219605776,-4.8006509357201,11.2170173195397,0.197444866770296,8.62231735793227,10.7433976391147
"707","002123.SZ","梦网集团",5.155363,145.077247232255,35.2727272727273,13.7046153846154,12.0769090909091,57.3405621119226,11.0315384615385,11.0238461538462,14.88,13.7046153846154,11.3861386138614,20.4384724186705,0.197025152354246,11.0315384615385,12.0790909090909
"708","603722.SH","阿 科 力",3.324505,79.4038546525902,-6.57296402176836,22.3529522858937,23.7930928731285,156.48163515836,23.8749752990247,23.0435350137125,22.6000000476837,22.3529522858937,7.72727271052431,15.7126767563807,0.196890785711592,23.8749752990247,25.2938666163113
"709","002212.SZ","南洋股份",2.389461,5.4294018256279,-2.95532646048112,13.7330769230769,14.5821818181818,7.87067832157771,14.4730769230769,14.4646153846154,14.12,13.7330769230769,14.8905109489051,15.5474452554745,0.196721675190628,14.4730769230769,15.7643636363636
"710","603090.SH","宏盛股份",2.179359,36.8569490158869,2.05298013163995,14.9890581050426,15.3529826465435,44.7210094072707,14.8245953598227,14.6846107906355,15.4100000059605,14.9890581050426,2.08894878622297,13.2456997566673,0.195978629249875,14.8245953598227,16.4193089617844
"711","002824.SZ","和胜股份",4.127832,101.976826550118,0.864864825360412,11.5823076923077,12.0786582281264,73.757423786181,11.3980307636836,11.1938090081171,11.78,11.5823076923077,-10.3896103896104,13.8528138528138,0.195645893226976,11.3980307636836,13.0700806833872
"712","300442.SZ","普 丽 盛",3.245364,31.5900770090349,4.16078984485191,14.54,14.3421818181818,32.7174795783127,14.0184615384615,13.9461538461538,14.77,14.54,1.32219902574811,12.1085594989562,0.19483307697441,14.0184615384615,14.7269090909091
"713","002365.SZ","永安药业",1.546793,17.9564608374717,-3.54682480589137,10.2187017747545,10.8085985477062,27.6721052218807,10.491731953159,10.42649508788,10.3338080056508,10.2187017747545,-13.3018219053643,18.5125950473655,0.194791555721829,10.491731953159,11.5317225037786
"714","002352.SZ","顺丰控股",1.773775,10.760501596168,13.7450438922917,31.6926397487133,31.6149301942836,5.16385087958558,30.1396789808778,29.9270075062679,33.6806729952494,31.6926397487133,9.02326884484812,14.7594662959872,0.194287184662777,30.1396789808778,33.3295386228565
"715","603803.SH","瑞斯康达",3.350538,95.293974720193,14.2369989036826,12.9673020735044,12.2168468063161,60.1413224471885,11.5228015059407,11.6219059846554,13.4,12.9673020735044,-1.92901234567902,20.8333333333333,0.19415336678655,11.5228015059407,12.2148972865255
"716","002920.SZ","德赛西威",2.567603,32.5327176134042,8.97903372347135,23.110909960238,24.4256517928816,45.7231082958725,22.7538724662252,22.3677199767666,23.9100000119209,23.110909960238,17.0720720629048,19.6537630938263,0.194012069313612,22.7538724662252,26.5632280737102
"717","600148.SH","长春一东",1.809277,21.642564521651,3.74261326329612,15.5815384615385,16.3972727272727,18.7438803050811,15.3307692307692,15.23,15.8,15.5815384615385,0.0649350649350566,12.4675324675325,0.193584882917909,15.3307692307692,17.7145454545455
"718","002700.SZ","ST 浩 源",1.976919,31.85518049194,-7.63888888888889,7.88307692307692,8.79807988095509,27.5347825803702,8.50303026389857,8.42399278444008,7.98,7.88307692307692,-7.51295336787564,12.1761658031088,0.193465904047149,8.50303026389857,9.7682619125284
"719","603161.SH","科华控股",1.495292,23.4705028818444,3.8650737877723,14.5953846153846,14.6287523133155,21.6157824207493,14.0082428060199,13.9261099969575,14.78,14.5953846153846,0.137174211248281,18.6556927297668,0.193289672388174,14.0082428060199,15.3451503547508
"720","603269.SH","海鸥股份",1.685904,28.4189779169134,4.50721562997871,15.0176923076923,15.1155594811491,27.2729994077333,14.4333743249867,14.3485104847893,15.28,15.0176923076923,0.664451827242529,12.9568106312292,0.193174503202942,14.4333743249867,15.7358523067579
"721","002879.SZ","长缆科技",1.732092,26.1091266283484,6.21136608007569,13.9148644998806,14.2988483842217,26.5039155481603,13.7377745158041,13.6602501450925,14.5345902985265,13.9148644998806,-0.283998321230428,7.47269020699971,0.193150956980948,13.7377745158041,15.4655075407032
"722","603556.SH","海兴电力",1.765576,20.1758546933702,3.01659153684963,13.1389563029569,13.4226077018852,23.651335149791,13.1366173036238,13.143802064783,13.66,13.1389563029569,3.93343419062027,8.20019755535381,0.193028729887813,13.1366173036238,14.1435942381018
"723","000023.SZ","深天地Ａ",1.605554,20.8878793487053,-1.51515151652458,12.9366947580982,13.6494991040602,35.8860934830751,13.2527839100295,13.1494617901488,12.9999999880378,12.9366947580982,7.00787402234879,25.6535879908103,0.192913698232735,13.2527839100295,14.7057781820108
"724","600619.SH","海立股份",1.684362,6.90241861608498,-1.30293158090932,8.88536545093203,9.17732626400942,9.4782701347634,8.83051751604974,8.86164742503698,9.09000010731564,8.88536545093203,-2.02474698114165,10.3460884378137,0.192848600050207,8.83051751604974,9.48811326014099
"725","600884.SH","杉杉股份",3.103299,18.6282240369046,-6.5292096631821,10.5254792632322,12.0748673828585,16.8501896976684,11.8116029884711,11.5215416510264,10.88,10.5254792632322,2.34741784037558,11.1737089201878,0.192791493309812,11.8116029884711,13.8958394226065
"726","300721.SZ","怡达股份",3.158432,57.1519395055817,2.04851752153208,18.4204933645622,19.222864494314,41.8872062353673,18.6045188335224,18.3759994485568,18.9299999880791,18.4204933645622,12.4454148552599,21.0096145261412,0.19272849139558,18.6045188335224,20.6640163819845
"727","300502.SZ","新 易 盛",3.557069,89.8791912727347,3.15352707474075,16.7856089286626,18.2239747386533,68.8823846110502,17.0598577049527,17.1367382961186,17.7571436726317,16.7856089286626,17.5842234912245,19.8422610567377,0.192659043690594,17.0598577049527,19.4136430046735
"728","002862.SZ","实丰文化",3.382011,119.168738767651,-2.1619135243037,13.9092468136033,15.2117105048072,166.562551347882,14.9788749836178,14.7585223992371,14.1799999943376,13.9092468136033,-2.59615385796002,12.7665470183694,0.192118095850189,14.9788749836178,17.2633358865108
"729","300612.SZ","宣亚国际",3.857642,163.095330208734,18.0092059838896,20.5653846153846,19.9158181818182,101.375886973781,17.8746153846154,17.5369230769231,20.51,20.5653846153846,-1.2036108324975,9.62888665997993,0.192077295820532,17.8746153846154,21.7849090909091
"730","603928.SH","兴业股份",2.016042,46.0915845566858,5.37221795364222,13.3476672278622,13.43058476564,34.8537600662721,12.8151463064034,12.7662728313439,13.7300000119209,13.3476672278622,-6.26381723841779,10.051940344038,0.192032786295637,12.8151463064034,14.0812449203207
"731","300705.SZ","九典制药",3.026076,55.9539286883874,-4.68854655288568,11.3241521532994,12.3285377084295,49.1642913469954,11.9228511562446,11.7991108921973,11.3839999940991,11.3241521532994,-4.49074905932273,11.6892507660395,0.192021319867272,11.9228511562446,13.6027696870837
"732","002393.SZ","力生制药",1.576474,7.94081753597621,2.41465323475989,23.9646153846154,24.8458790893161,9.76907170618823,24.2003986095692,24.0477362701623,24.6,23.9646153846154,-3.40531561461793,7.22591362126247,0.191406021727419,24.2003986095692,26.4420838396251
"733","002685.SZ","华东重机",1.54194,8.6746536994212,2.57731951259099,6.00538461538461,5.83878751703129,8.31291406016854,5.4766602662302,5.52698180006999,5.97,6.00538461538461,-8.06174957118353,11.8353344768439,0.191098998873569,5.4766602662302,6.10820244726028
"734","600621.SH","华鑫股份",3.663939,137.320895151157,28.913594397281,13.8733077288508,13.3661411853393,86.0138274892863,12.033596179311,12.0043809573066,15.77,13.8733077288508,-8.26057756883813,22.229684351914,0.190840912845844,12.033596179311,13.9900095962011
"735","000852.SZ","石化机械",3.318103,51.6731106474615,0.533617929562435,6.97514822446651,6.87160868269481,35.3093349013034,6.49822512734062,6.5029588553518,7.24615353192685,6.97514822446651,-7.26666264531706,11.4529949034005,0.190346073589648,6.49822512734062,7.01930099664348
"736","600480.SH","凌云股份",2.680893,22.388222771417,-5.80952080836417,8.81318183648559,9.81703345548254,24.1788664999937,9.25352124393741,9.25650865999679,8.76000001424473,8.81318183648559,-8.07017542515118,14.7897443545999,0.190037217882547,9.25352124393741,10.3654375012396
"737","300380.SZ","安硕信息",2.803641,41.8862310223274,3.15040647186979,19.9330856075388,21.066438275153,47.6326105558449,20.0958107148762,19.8576618146129,20.3000000059605,19.9330856075388,-5.31803962295631,14.9572277536064,0.189753526397843,20.0958107148762,23.0278988682148
"738","601318.SH","中国平安",2.049965,12.6063836395203,16.6845552816004,83.2300654433103,79.12249650469,15.1410315652518,75.8801434096292,75.730168223409,89.7974003219605,83.2300654433103,-1.27068618892203,6.74904113417123,0.189628833731665,75.8801434096292,76.0834846470441
"739","603602.SH","纵横通信",4.280233,173.549398049425,4.91245136361156,16.893853395065,17.1306528625307,91.3590303391493,16.0075675582646,16.2004511685221,16.5923073761821,16.893853395065,-6.48545541475131,13.7776702109351,0.189552912792414,16.0075675582646,17.7964973573955
"740","300209.SZ","天泽信息",4.007947,64.0739183576523,12.4492188382414,12.8740986551797,12.4156322755653,19.4529676627023,11.4024876646306,11.3325573251319,12.9166644934165,12.8740986551797,8.94485030244343,16.8711940748843,0.189475395027348,11.4024876646306,13.0144902738176
"741","600893.SH","航发动力",1.37499,7.56289084830722,-0.856164383561642,22.5007692307692,23.6637529495176,7.7570395084464,23.4076281034235,23.3028025411624,23.16,22.5007692307692,1.32100396301189,9.68736239542052,0.189104037538174,23.4076281034235,25.0375697692906
"742","002038.SZ","双鹭药业",2.659831,20.0006829107052,5.17998245763935,15.094301992627,15.8701531479787,21.0672647314543,15.2457210456967,15.1798866747968,15.9733340753047,15.094301992627,-9.97420881651381,11.6295426482515,0.189056080527018,15.2457210456967,17.1747509815017
"743","002633.SZ","申科股份",2.831773,16.7609125360773,1.5625,9.49769230769231,9.55563636363637,17.8834122223617,9.13,9.19846153846154,9.75,9.49769230769231,-6.89655172413793,12.6436781609195,0.189029335691968,9.13,9.84036363636364
"744","300617.SZ","安靠智电",2.334023,32.3068764473505,5.17686533378632,17.7254204151908,17.8948482206251,22.2688734504836,17.2659876572347,17.1574371333243,17.9075057945397,17.7254204151908,-1.7240580543224,12.1465074528989,0.188541130725879,17.2659876572347,18.8812517031526
"745","300290.SZ","荣科科技",4.266346,40.0349612198746,-14.2823194501784,7.0590407585299,7.05878215572711,64.75029978121,7.35756419827883,7.35041299730855,7.21399998744329,7.0590407585299,-14.8376260059227,19.0795077008252,0.188532753439253,7.35756419827883,6.83442134184394
"746","002757.SZ","南兴股份",3.655624,54.0568309424222,-34.371876407574,18.6353113258336,22.9982395510826,47.5617976010959,25.8349940253341,26.2508825318591,18.16,18.6353113258336,1.01294316263365,11.3674732695554,0.188383571600575,25.8349940253341,23.7154245531704
"747","300059.SZ","东方财富",2.74847,69.9214945346305,10.6180665554693,11.1000067916898,11.3191833058836,64.3606319293125,10.6280621548515,10.5714628415648,11.6333329456512,11.1000067916898,6.5828402334775,12.8935435699062,0.188328604121673,10.6280621548515,12.3088096948879
"748","002443.SZ","金洲管道",3.549203,47.1493385626041,-2.90237466731611,7.00832166130435,7.09580417857445,24.9645793792542,6.80045721856002,6.91261429198322,7.36000000749179,7.00832166130435,3.43347628399122,10.8425646868113,0.187714463735058,6.80045721856002,7.32537951177416
"749","300484.SZ","蓝海华腾",2.293688,41.0233262627862,3.27570518653322,11.14,11.5512727272727,31.7397572338323,10.8323076923077,10.7969230769231,11.35,11.14,15.5938349954669,18.4043517679057,0.187672771936122,10.8323076923077,12.2467272727273
"750","002908.SZ","德生科技",4.236247,158.177501451653,28.8324066831928,14.2509402681074,13.4216734852416,56.7314885350297,12.3408716997139,12.3026988771995,16.2200000039736,14.2509402681074,-11.2695179874554,37.4086547882508,0.187475002448265,12.3408716997139,13.523434691545
"751","300428.SZ","四通新材",2.55439,27.4715499981166,-0.88786291408095,11.0389184589639,11.2670315787261,23.7141577060932,11.0918272359915,11.1820674998445,11.162999998543,11.0389184589639,18.3375221099058,42.0572205518993,0.187471719155223,11.0918272359915,11.8265445669659
"752","300204.SZ","舒 泰 神",2.966251,6.134065314657,-15.5479452054795,12.6723076923077,14.2293088431103,8.86306562187516,14.1379605231012,14.1192307692308,12.33,12.6723076923077,-8.96607431340873,13.3279483037157,0.187110734597127,14.1379605231012,14.6631223465279
"753","002771.SZ","真 视 通",3.800982,62.9742042054598,4.45781397499827,11.0514222549742,10.8533194802005,31.5139616027146,10.2963998572049,10.257080461911,10.8149999679052,11.0514222549742,-3.44003823319707,14.9138154893498,0.187083219122148,10.2963998572049,11.4743598576565
"754","600268.SH","国电南自",2.456593,41.8453250223204,-3.21027201891536,6.07786714994563,6.31292897775827,68.7857378826309,6.11418541470299,6.08836473353296,6.03000001204134,6.07786714994563,-11.5449914874334,19.7434474896059,0.186428574293093,6.11418541470299,6.93236961937147
"755","000993.SZ","闽东电力",3.625571,133.968813672922,-2.0785219399538,8.22,8.14436363636364,148.32495308311,8.24538461538462,8.39230769230769,8.48,8.22,-6.25737898465172,22.668240850059,0.186275671712652,8.24538461538462,8.112
"756","600183.SH","生益科技",3.101362,25.910546730565,11.4264384517011,14.1098133653888,13.2552274414813,22.2107469451948,13.0009801027781,13.2235287271489,14.92,14.1098133653888,28.8737201365188,34.899212006245,0.186217252995761,13.0009801027781,12.5637604435189
"757","603559.SH","中通国脉",4.392179,215.798625730852,11.7105813436029,21.1998240242225,21.7285308286461,86.9199082553661,19.5631576533782,19.8190308465665,21.3680000050863,21.1998240242225,-4.68418002589216,14.214992066991,0.186121518314179,19.5631576533782,23.0964849418991
"758","300277.SZ","海 联 讯",3.172588,37.4359361898977,-2.61348005330645,6.78510040231936,7.04022691293903,32.0843920190645,7.03738444654868,7.1180061090817,7.08000000476837,6.78510040231936,-0.578871200758291,9.62214046210482,0.186023563433634,7.03738444654868,7.3250278804378
"759","000007.SZ","全 新 好",2.748738,30.5553548026347,-1.96078431372548,7.03538461538461,6.86036363636364,44.816707109497,6.85615384615385,6.88769230769231,7,7.03538461538461,-2.92825768667643,13.4699853587116,0.185989656864688,6.85615384615385,7.08981818181818
"760","603238.SH","诺邦股份",1.424596,29.1174566666667,4.0236686461488,17.2362062578163,17.4276177094372,34.5909666666667,16.9153462760169,16.8310032786316,17.5799999701977,17.2362062578163,12.8445748025101,12.2200093628236,0.185864625467343,16.9153462760169,18.1069252307771
"761","002410.SZ","广 联 达",2.635161,20.3866481428702,19.8753462485159,30.7566708165483,28.4342841908232,15.8128133165867,28.4279810692607,28.3281691117443,34.6200000172505,30.7566708165483,6.06892344907926,11.0767298551239,0.185034672638591,28.4279810692607,27.9818694233109
"762","300552.SZ","万集科技",3.639939,122.995309906501,26.1484247392086,14.9051868811898,14.1067269270478,157.366241829362,13.3932018511354,13.3848329306798,16.7055560179699,14.9051868811898,5.70062522236594,15.124008156939,0.184435592765945,13.3932018511354,13.0686703320859
"763","000811.SZ","冰轮环境",3.920943,44.2187935629663,-3.75939849624058,8.86767544257756,8.93133503888135,45.8737401202487,8.8269971968612,8.77039426856244,8.96,8.86767544257756,-14.9490373725934,23.5560588901472,0.184426464441208,8.8269971968612,8.83059920138931
"764","600624.SH","复旦复华",3.50915,117.827633547716,-9.33175168221102,11.5659356394126,11.9500976264445,237.151154687647,12.7595813152716,12.7971704143186,11.4649999976898,11.5659356394126,-18.0836707190083,25.5134305442855,0.184305497138414,12.7595813152716,12.2911611659605
"765","300568.SZ","星源材质",2.711913,43.8136304153866,1.32890365448506,23.1930769230769,25.7556817318497,38.0654760257899,24.4046153846154,24.0484615384615,24.4,23.1930769230769,14.70715835141,19.9132321041215,0.184135754949107,24.4046153846154,28.4097028719698
"766","300549.SZ","优德精密",2.144003,29.2686261896872,3.24074088318582,13.3689023491197,13.4042500746076,36.5337306958971,12.763953462544,12.7132006505564,13.38,13.3689023491197,9.6798780487805,22.5609756097561,0.183887511580858,12.763953462544,13.9443247639741
"767","002120.SZ","韵达股份",2.177136,13.9027195785255,8.58383234322944,23.3219742045043,22.3125494787454,11.500595303931,22.3961629156286,22.4779137795844,24.4238451686,23.3219742045043,11.7066152114714,16.3434235413061,0.183346132081209,22.3961629156286,21.9604588326499
"768","000050.SZ","深天马Ａ",2.863764,22.5213165564757,9.13140310955913,13.5189262379956,14.0544467199605,36.190545279084,13.5759050646329,13.4817125644394,14.7000000125105,13.5189262379956,9.50598801505056,18.7861479366404,0.18271388419838,13.5759050646329,14.9918398017253
"769","603139.SH","康惠制药",1.684851,41.8832985269439,3.55540012627598,17.1898786118705,17.2360022542078,25.6657188140966,16.8139431414949,16.7780306067233,17.7670000094175,17.1898786118705,-3.96766669917389,8.315167625477,0.18257718420834,16.8139431414949,17.6279142874412
"770","600360.SH","华微电子",3.314,106.408517981767,0.379650878172888,6.65207318160268,6.2718194935408,110.541215385156,6.2124690588177,6.31575518233252,6.61,6.65207318160268,-6.3467492260062,15.4798761609907,0.182514048432673,6.2124690588177,6.14347094617956
"771","000519.SZ","中兵红箭",1.979797,38.5084420973466,-0.114884246787572,7.6318347304812,7.71273053009863,42.590530508019,7.39784988418475,7.43362138053832,7.82499998290516,7.6318347304812,0.780741706356114,12.2266471874572,0.182460790471751,7.39784988418475,8.07586158064102
"772","600615.SH","丰华股份",2.161511,13.2402393827996,-5.57717250324253,7.16307692307692,9.40327272727273,24.3721822311188,7.84846153846154,7.71615384615385,7.28,7.16307692307692,-1.11576011157601,11.8549511854951,0.182459031034423,7.84846153846154,11.7178181818182
"773","603955.SH","大千生态",2.009828,24.552130824399,6.10636900853576,15.6176923076923,15.9312727272727,17.7327583135513,15.1369230769231,15.01,16.16,15.6176923076923,-0.575079872204476,12.3961661341853,0.182078698955283,15.1369230769231,16.8650909090909
"774","300248.SZ","新 开 普",2.486513,27.5519860393726,3.97435892878517,7.89114182567736,8.05432753643065,28.1523638943306,7.64273672402521,7.61153256094166,8.10999999901239,7.89114182567736,1.55038759709702,12.4941080146678,0.181772896408612,7.64273672402521,8.63494608348417
"775","600363.SH","联创光电",3.188608,74.2345575049876,48.9219824518352,11.8140477815301,10.153109488618,27.6860112734208,8.82918200765667,8.93101890012205,13.4,11.8140477815301,-6.73652694610778,18.3383233532934,0.181061075622396,8.82918200765667,9.97352797126051
"776","300636.SZ","同和药业",3.662471,64.6286576448144,17.1142242768308,13.06660818505,12.3853217993147,33.5401555793775,11.9346249194856,11.9446721082333,14.0711092822833,13.06660818505,-13.1171887979476,9.0799771264029,0.180925698450322,11.9346249194856,12.5112987581397
"777","300149.SZ","量子生物",1.51715,10.8900910232386,1.12285346461214,15.1469230769231,15.4524173822251,12.8544948127191,15.1604887975224,15.1168515778355,15.31,15.1469230769231,-8.11881188118815,12.2112211221122,0.180881067610569,15.1604887975224,16.4716793740078
"778","002006.SZ","精功科技",3.568317,73.7681481237367,2.52100840336134,6.17538461538462,5.812,50.4884644960014,5.67384615384615,5.74384615384615,6.1,6.17538461538462,-19.327731092437,27.3949579831933,0.180634253815828,5.67384615384615,5.87418181818182
"779","600309.SH","万华化学",1.780669,23.8036189504944,15.9499182559962,40.1786778305272,39.7244520201072,39.8261459639283,37.3516639348661,37.2460195657421,42.6000002053113,40.1786778305272,2.699445636196,12.8309439090561,0.180209486645734,37.3516639348661,40.0415793619521
"780","002819.SZ","东方中科",2.438352,58.6263591622722,-1.54652495888361,17.8169230769231,18.327923752657,73.3588817165459,18.1679049149117,18.416594210307,18.07,17.8169230769231,2.84414106939703,13.424345847554,0.179896276230438,18.1679049149117,18.7985049274291
"781","603518.SH","锦泓集团",1.57962,8.18550805625977,-0.105596620908133,9.36769230769231,10.1358508662057,7.61773084770937,9.54079862934259,9.4516580328303,9.46,9.36769230769231,-11.2676056338028,22.4268689057421,0.179652201772161,9.54079862934259,11.1206814608607
"782","603358.SH","华达科技",2.843124,29.6278094561076,4.26136328588069,11.1526375385374,11.6416486694545,18.508499293443,10.6560663378289,10.5623590656433,11.0099999756716,11.1526375385374,15.9813084475514,17.8850530423754,0.179481556977826,10.6560663378289,12.5469677418785
