"","name","bdl","zdf","zf","ma5","ma6","day","highest","lowest","hsl5","hsl6","y"
"558","广博股份",3.474651,-8.01603206412826,19.8396793587174,-0.282923076923077,-0.544307692307691,-1,5.03,4.23,4.57892793316234,8.59010895191797,1.37931034482759
"559","恒宝股份",3.748648,23.0524642289348,26.7090620031796,-0.929286713286714,-0.181776223776225,4,7.74,6.39,3.51890753750951,1.38784438638258,-9.92063492063492
"560","信隆健康",2.666206,1.40497366066608,12.5632629005272,-0.508290979147727,-0.445395626535087,4,4.54897802109659,4.09800175176373,0.546066740162822,0.985466263722709,17.5586514751076
"561","莱宝高科",1.700409,5.78871201157742,7.17371019621316,-1.01322871715579,-0.744692423324494,1,7.3459495714144,6.97,0.94065466255335,1.24712175397269,2.11565585331455
"562","沃华医药",1.290895,-2.06611569384373,7.72525340464179,-0.53528697359173,-0.530256532062372,-2,4.67873254840474,4.35029172050348,0.345833693921261,0.499547827554679,17.774566396047
"563","沧州明珠",1.549616,-0.987654993622067,6.95912767030357,-0.660532005352185,-0.507311681474175,-3,4.13867339961135,3.90484667481619,0.461996761154085,0.705865505732991,-2.04603579839187
"564","兴化股份",1.855736,-2.53164556962026,9.11392405063291,-0.422503496503496,-0.520517482517482,0,4,3.69,1.05673693297132,1.71713785897936,5.89812332439679
"565","三钢闽光",3.033159,-17.9199987475586,14.2832972372592,-0.15480179373483,-1.29633500216875,-8,10.1882043780387,7.94487117965119,2.9834022176566,3.92338741113851,4.75000000000001
"566","威海广泰",1.776945,2.55650317767457,7.42313658869946,-0.665824422270552,-0.625262182632509,-2,12.2807289182691,11.5549626680448,0.463975729461461,0.723658069458873,5.73886629131182
"567","三变科技",4.663968,-12.1518987341772,35.1898734177215,-0.204811188811187,-0.296181818181821,-2,9.2,6.67,4.91397118381255,2.63542418711116,4.01785714285714
"568","*ST 天润",3.739506,-17.4528301886792,18.3962264150943,-0.986615384615384,-1.0033986013986,-6,2.01,1.67,2.70703563176078,3.04339551123866,2.39520958083834
"569","罗平锌电",3.209755,13.4220072551391,20.5562273276904,-0.467160839160838,0.0109370629370655,4,9.38,8.09,2.54051735879332,1.70732308607766,-0.886917960088696
"570","三维通信",3.518339,22.87282703523,21.5756858781468,-0.831425177516806,-0.274912131909213,6,10.3200862184055,8.40556911506495,6.90182919373071,6.31857321750175,-19.3272872897224
"571","中国海诚",3.54005,-12.6168224901347,22.0295492020373,-0.267769697573467,-1.2414603046548,-3,11.1333952505681,9.18993414981101,1.18548726677748,0.864795016460921,7.75109230389832
"572","东港股份",2.482013,-4.10915891500144,10.5784368698113,-0.745076431031533,-1.05143403483645,-6,11.306279500188,9.84140762760511,0.861886100417318,1.21054759271698,-0.407331971897285
"573","紫鑫药业",2.716601,-18.8759278897137,26.4050901378579,-0.191874125874131,-2.68615384615384,-9,9.18,7.33,3.97139335639609,5.41706543895822,-13.7789904502046
"574","康强电子",7.663444,38.8828449526425,72.1440812037488,0.480435173944032,5.38113808331022,4,20.6986187890886,12.0489887053933,15.859110763571,8.88708215889595,-9.81636060422187
"575","韵达股份",1.894426,4.36653639102162,6.86901318860055,-0.41244996241187,0.329099007030415,0,22.9684189633192,21.5572114265084,0.573766577003723,0.581477143274824,19.918785564644
"576","*ST 科陆",4.334761,-5.05836575875486,26.8482490272374,-0.774027972027971,-0.719412587412587,-2,5.65,4.56,2.06008927333783,2.06276142847638,-5.03282275711162
"577","*ST 天马",2.891715,-6.30252100840336,10.9243697478992,-0.17146853146853,-0.646,1,2.36,2.13,0.642095891203704,0.902033134374043,4.58715596330272
"578","梦网集团",4.782343,13.1367292225201,21.0008936550492,-1.52303496503496,-0.83997202797203,-5,12.66,10.44,2.47053569059077,3.03132468206367,19.0269331016507
"579","天邦股份",5.443411,-19.4722955145119,30.9234828496042,0.0677762237762209,-1.53748251748252,-4,18.52,14.03,5.09857130951185,4.20122637447996,13.7562366357805
"580","湘潭电化",2.387564,-0.863557858376507,11.7443868739205,-0.511280889900673,-0.585531206701882,-2,5.95,5.45,1.30180640325404,3.39529694673927,2.36363636363637
"581","银轮股份",1.440303,0.264187084376966,7.42856068335579,-0.820437911002721,-0.805826421543182,-2,7.66658740672564,7.21970083509007,0.571870082456295,0.932035270968005,-2.59730685595897
"582","南极电商",3.082375,-14.2894021829824,24.1481741148069,0.924627413842337,-0.661650934312247,-10,12.4570657920269,9.84445948955237,1.13351195188362,1.04542175017857,1.32831210780826
"583","露天煤业",1.55588,-0.851581513387567,7.62118451954134,-0.313166281770252,-0.50351886268299,-5,8.42604787597463,7.86431135090965,0.563071097945133,0.736839039139965,2.16284988571358
"584","中环股份",2.990983,2.26804123718094,10.8614591994774,-0.549326073576987,-0.239001114382777,3,10.1095798097234,9.34188982417238,1.56645119612385,1.66608182200711,2.09863588673727
"585","沃尔核材",3.246224,12.3430962547729,15.3500731481512,-0.369738613183048,-0.469348432025967,1,5.36671746606715,4.67969797597692,2.26629674660368,2.80629377543677,-0.409836066239333
"586","利欧股份",3.235252,-5.27831093175742,20.5429891484242,-0.0256673440801882,-0.140625764356637,-4,2.11678782136833,1.77730298209227,1.89862363893076,3.68338842349482,-0.551267915158415
"587","恒星科技",3.347523,-2.00457805220623,24.3900810336168,-0.0149595558339639,-0.0559868471726417,-2,3.2948185236297,2.86001842520349,2.52185553133122,2.30532513619704,-1.3970633565492
"588","广宇集团",1.399592,-2.30547659666283,7.08128856227771,-0.397033929205124,-0.393545140691967,-2,3.42734366414241,3.25463263707593,0.457269542115743,0.645580921571328,-0.606060598762825
"589","天津普林",4.390698,3.57634112792298,14.7180192572214,-0.37223776223776,-0.166965034965035,0,8.18,7.14,2.0384880432346,1.25623499395851,0.688705234159781
"590","东南网架",1.986294,-2.62100296595684,10.2304919844022,0.0241739438906414,-0.465152389364687,0,5.8925032857618,5.40395394396429,0.525819686174446,1.96458442398373,-0.184740439345932
"591","安 纳 达",2.58983,5.82901565310288,15.7270988816124,-0.951283785361058,-0.511704159787003,2,8.43812526843895,7.73085516444872,1.31977302885257,1.14103097682694,10.6060605821148
"592","麦达数字",2.289886,2.47093023255813,9.01162790697675,-0.608797202797205,-0.714027972027976,2,7.13,6.7,2.32343800499736,3.53220924930334,-3.70370370370371
"593","顺络电子",2.645327,-7.64679943758736,15.0394661442477,0.0586797177449441,-2.14188076424943,-4,16.6669747424055,14.754533526422,2.24149332758832,2.34547605290424,21.7876052268928
"594","拓邦股份",1.914132,-2.71125992264387,11.5904024886628,-0.17517451429643,-0.393090789766006,0,5.68653270540439,5.13316147705816,1.06229343388414,2.09005027792129,7.26477430045804
"595","东华科技",4.911197,-8.73900694661862,21.593966313912,0.682536859247985,0.402456922891858,-2,9.09525602558476,7.2821172295852,4.25963226333848,5.64936438714194,11.2482853039362
"596","贤丰控股",2.813627,-1.78571428571428,14.7959183673469,-0.669118881118882,-0.537552447552446,-2,3.99,3.56,0.785282681807329,1.05645754887266,-4.15512465373961
"597","宁波银行",1.796663,3.40290382069099,8.05845273792227,0.644429344695723,0.402651506345794,-4,23.1051781717952,21.5818678286951,0.35673498519135,0.345240757626771,5.16621771918793
"598","宏达高科",1.379202,3.99999903236949,6.25063586642988,-0.897435390604816,-0.882223308755171,5,10.66,10.0628679830668,0.598501260113414,0.874919788433135,0.67567567567568
"599","中核钛白",1.966249,0.241459283367873,12.9288602864867,-0.406623095276765,-0.31994388221703,0,4.36248476866697,3.94416431139754,1.88429158150392,1.73212214057973,5.0486118220161
"600","荣盛发展",1.680615,4.77247500346096,7.75070314548788,-0.865742856065943,-0.877848819456464,2,9.4175472190904,8.78907591832198,0.507208640985867,0.763687058744189,2.38353145240984
"601","*ST 新光",2.967131,-22.1374045801527,27.0992366412214,-0.336265734265734,-0.683370629370629,-6,2.52,1.94,2.04592128605093,3.46887351339962,1.54639175257731
"602","北纬科技",3.422328,4.88997554628317,12.2899160847772,-0.767535611108964,-0.491308054268451,6,6.70395517293938,6.08635454779489,3.54080800839877,3.54918675298017,-5.70281131794151
"603","西部材料",3.38823,10.0490196127367,16.1669437526747,-0.813352885444237,-0.615351380171697,0,8.98173122226375,8.22995636225048,3.2219472107812,3.12054604886802,16.607773906167
"604","通润装备",1.816328,-0.830402261977736,7.71938390116239,-0.356865040657381,-0.34272445903952,4,5.64480618390297,5.18494948915006,0.607697790368145,1.03563717682466,3.7950664393426
"605","北斗星通",3.578311,0.248756245476334,17.9239518649738,-2.47551860054914,-0.356800042921527,-2,25.9296206807576,23.19,4.48673530845621,3.01090468495099,-0.63938618925834
"606","广电运通",1.910267,3.63924050788123,7.01511590888585,-0.351364099201427,-0.301392926687946,0,6.60964220935225,6.25608036754441,0.591821959727206,0.89391422751816,2.83464571294274
"607","石基信息",2.794385,11.4762520252493,15.8048080571076,-2.58495486647196,0.488332122690785,6,33.2489481566787,29.5202805073241,1.27677716860185,0.996518929678532,5.25339925834365
"608","报 喜 鸟",1.685138,-3.7572254584202,10.9054856550385,-0.198624431934302,-0.382601805226101,-1,3.41647054601047,3.16411760795288,0.589487987389617,0.967011706611732,-1.84049010727194
"609","湖南黄金",1.983324,9.33503836540532,15.8324691568408,-0.494667841727301,-0.152102668478312,5,8.59155905082394,7.45663699776029,2.4526828322292,2.20903710790238,14.0661938786602
"610","通富微电",4.719728,-2.5,21.0227272727273,-1.40258384251535,-0.411816432814566,1,9.79,8.3,2.3206332780949,1.67463911893624,-0.722891566265071
"611","正邦科技",5.583698,-2.44291025234553,32.0671122660783,1.30171944601281,-0.154512678738591,0,20.470719255622,16.0997826052241,4.35333051407934,4.18552724915287,19.4925028775505
"612","汉钟精机",2.782588,-2.95790670200413,12.0511861561393,-0.347612811577884,-1.36496754205295,0,8.9370758190544,8.06070308248764,2.07702135788267,4.97452065710882,8.90243862306397
"613","三特索道",2.310189,-8.4765856550089,15.3526970954357,-2.86675524475524,-3.70247552447553,-6,16.63,14.35,0.654485887338696,0.792657660544214,-0.336247478143903
"614","常铝股份",2.603969,-4.82573726541555,13.4048257372654,-0.486251748251748,-0.356223776223777,-1,3.76,3.36,1.06131118490355,1.20831594343846,1.75953079178885
"615","远 望 谷",5.386072,14.7632311977716,29.108635097493,-0.5566993006993,0.453594405594408,2,8.72,6.9,7.88758365680807,3.2286747584463,-12.0987654320988
"616","悦心健康",2.215718,-0.593471810089019,16.0237388724036,-0.451216783216784,-0.517454545454545,0,3.47,3.17,0.552730449461939,0.851845187141202,9.93788819875776
"617","中航三鑫",3.30442,3.53634577603144,15.5206286836935,-0.823202797202797,-0.676755244755245,2,5.76,5.08,0.719563055392192,0.91541013244621,-0.978473581213324
"618","宁波东力",5.68227,-19.4078947368421,40.4605263157895,0.674755244755244,0.343678321678322,0,6.37,4.3,12.1935604284575,17.5179798424031,-13.0252100840336
"619","红 宝 丽",1.548394,-3.49076037536413,6.55823571719476,-0.0390709585861639,-0.233477024084857,-5,4.80667649728154,4.5509363490205,0.398603830221754,1.04702048011592,8.13186813947722
"620","莱茵生物",5.390508,-17.438423566094,38.2026147924727,1.19738244995684,0.0151301796863113,-8,11.3520239323632,7.61440484429969,5.90066529404382,6.57211041916243,3.81077466661326
"621","东方锆业",3.425636,24.0188383045526,29.0423861852433,-0.890433566433565,-0.168321678321678,2,7.9,6.59,3.86355586957031,1.89415892872141,-3.97805212620027
"622","惠程科技",2.131371,0.467289719626152,10.7476635514019,-1.84882517482518,-1.59567832167832,-2,8.6,7.99,0.891059080719489,1.38144085553697,-1.19189511323006
"623","智光电气",5.379894,5.49950436397366,35.9332014035412,-0.450553648123915,0.225325266226072,0,6.56107591081932,5.16573397503421,5.40066673129035,1.8594574719922,5.19460425669955
"624","芭田股份",3.258524,-17.6470588235294,28.4705882352941,-0.513356643356643,-0.506363636363636,-2,4.32,3.31,3.52649220560303,3.32249365776461,5.05952380952381
"625","楚江新材",2.924905,11.1426067808961,16.241115832654,-0.515688295382509,-0.0520039221137036,4,6.59710844088905,5.93542241463221,1.2642050078914,1.0401257505824,-5.39814597514629
"626","澳洋健康",2.86182,-14.6496815286624,21.656050955414,-0.285314685314686,-0.793468531468531,-4,4.58,3.83,1.50265870486172,4.38670871820377,3.36787564766841
"627","创新医疗",2.653575,-12.9300118623962,25.9786476868327,-0.667076923076921,-1.03047552447552,-2,8.4,7.06,0.693639510073302,0.686005316657124,-7.55244755244756
"628","游族网络",3.772922,-9.64360587002097,14.3081761006289,-2.42485314685314,-3.16194405594405,-1,18.39,16.55,1.04378467187935,1.11455648950703,-8.50684116597262
"629","*ST 东网",2.983992,-29.616724738676,27.8745644599303,-1.78373426573427,-2.1005034965035,-10,2.73,2.02,2.47997205073965,3.7078919351926,-0.48780487804877
"630","*ST 江特",2.43249,-2.53411306042887,13.64522417154,-0.79837762237762,-0.79351048951049,-2,5.26,4.71,1.24480916161739,1.90529020511697,-5.25210084033614
"631","御银股份",4.722157,2.3465703971119,31.4079422382672,0.0702937062937048,-0.00313286713286676,0,6.6,5.28,8.56733816637687,9.23781574173104,9.24528301886793
"632","延华智能",2.536625,-5.30120481927713,21.2048192771084,-0.500685314685314,-0.592559440559441,-1,4.38,3.72,1.01237089646529,1.80453997294811,-2.38726790450929
"633","中航光电",2.080693,-0.430901815730123,14.4595352938867,0.455824680879076,0.418771922678872,0,34.4709464379305,30.8665320501399,0.638888071773236,0.766679786182514,9.35820423172731
"634","纳 思 达",2.750316,-4.26829268694653,23.7345426460287,-3.5441071014016,-3.07356397299943,-2,25.2537955645852,21.8168884759138,0.53419042956063,0.518538328221632,4.44847945618627
"635","粤 传 媒",2.533547,-5.82563277432421,21.385957294467,-0.863868252899302,-0.707208351584742,-2,5.15627422495184,4.46810609821745,0.743721364191748,1.07056202456326,0
"636","云海金属",2.709667,7.21220505000595,17.2101073624061,-0.750668128239938,-0.545975699024347,0,7.85909116281661,7.23968252480823,2.40019603156503,1.44645416251136,13.4146341752331
"637","怡 亚 通",2.065164,-0.6263048014854,14.2860806275256,-0.732107612330117,-0.745590359728151,-1,4.89975297487707,4.54123446452021,0.620506291979299,0.78890018330951,-2.18340614371183
"638","海得控制",3.390148,-0.0909918107370289,14.5586897179254,-1.21563636363636,-0.673216783216782,2,11.52,10.41,3.5868850277136,4.16000054038472,-1.90114068441064
"639","华天科技",4.938249,6.84094579495869,16.6687668380978,-0.717885983910743,0.0842866888184588,2,5.21644325125164,4.65302485160876,7.96338646350562,2.24751164075918,-0.824080739862176
