"","name","code","bdl67","hsl67","zdf67","ma7","ma6","sp7","y"
"738","大千生态","603955.SH",2.009828,24.552130824399,6.10636900853576,-0.31358041958042,-1.72816783216784,16.16,-0.575079872204476
"739","新 开 普","300248.SZ",2.486513,27.5519860393726,3.97435892878517,-0.163185710753289,-0.99220935945896,8.10999999901239,1.55038759709702
"740","联创光电","600363.SH",3.188608,74.2345575049876,48.9219824518352,1.66093829291214,-1.14434596360384,13.4,-6.73652694610778
"741","同和药业","300636.SZ",3.662471,64.6286576448144,17.1142242768308,0.68128638573531,-0.576673838654102,14.0711092822833,-13.1171887979476
"742","量子生物","300149.SZ",1.51715,10.8900910232386,1.12285346461214,-0.305494305302059,-1.31119057648548,15.31,-8.11881188118815
"743","精功科技","002006.SZ",3.568317,73.7681481237367,2.52100840336134,0.363384615384615,-0.200335664335662,6.1,-19.327731092437
"744","万华化学","600309.SH",1.780669,23.8036189504944,15.9499182559962,0.454225810420063,-2.68991542708598,42.6000002053113,2.699445636196
"745","东方中科","002819.SZ",2.438352,58.6263591622722,-1.54652495888361,-0.511000675733932,-0.630600012517363,18.07,2.84414106939703
"746","锦泓集团","603518.SH",1.57962,8.18550805625977,-0.105596620908133,-0.768158558513342,-1.57988283151807,9.46,-11.2676056338028
"747","华达科技","603358.SH",2.843124,29.6278094561076,4.26136328588069,-0.489011130917097,-1.89090140404962,11.0099999756716,15.9813084475514
"748","ST 昌 九","600228.SH",2.372433,11.4901462787999,-6.94087403598971,-0.698447552447553,-0.912475524475528,7.24,-2.38429172510519
"749","同为股份","002835.SZ",4.529477,233.767836151132,-2.49575721425311,0.393936773343318,-0.24831648960345,9.76699999392033,7.67780461450149
"750","康 普 顿","603798.SH",2.342287,16.552071,3.56211993864661,0.249561353262148,-0.461740365698827,11.92,-6.28227194492253
"751","赛微电子","300456.SZ",3.017328,58.1238384105338,4.98753117277588,0.212917987254764,-0.541252136771078,15.5105268327153,-8.98162067944245
"752","中 达 安","300635.SZ",4.379268,241.745418334219,-3.18670921015372,-0.193771120501541,-0.127879589503895,16.3750000026077,18.2434514608583
"753","上海电影","601595.SH",1.628043,27.5491884710771,9.14634147671134,0.0184057035891136,-1.23692940946493,14.3199999809265,13.148543152675
"754","深 科 技","000021.SZ",2.528873,31.0517797009693,-5.25139676889579,-0.158854150345325,-0.165953132881414,8.48,-0.615006150061514
"755","华立股份","603038.SH",2.834518,70.7259448294803,2.24150397686189,0.302221427905922,-0.476175806115974,14.14,4.86725663716814
"756","硕 贝 德","300322.SZ",3.472675,129.532157337801,21.0445468501064,0.200288931726917,-1.43670957159563,15.7600000005519,14.6183699865416
"757","达威股份","300535.SZ",3.194875,61.0628327317121,4.15175375805299,0.177571343959741,-0.876340204511884,14.55,1.82584269662922
"758","透景生命","300642.SZ",1.730352,16.2391244157771,4.87499999903143,-0.472821479558426,-2.50624664045096,41.9500000079473,-3.96607634729881
"759","华金资本","000532.SZ",2.294594,20.7944865558383,-0.564971675056591,-0.540730132020476,-1.14385952058619,10.5600000114823,-4.30950048486941
"760","凤凰光学","600071.SH",3.333457,21.0696473362789,13.3946830265849,-0.460013986013987,-1.76413986013986,11.09,-1.20370370370373
"761","红星发展","600367.SH",1.597318,42.5081339285714,5.47845143618317,0.330389219585511,-0.572111412472555,8.66399998232924,-8.76782793487657
"762","胜宏科技","300476.SZ",3.366569,21.8716430226164,5.87703435804703,-0.631774113642978,-1.76768502982032,11.71,9.02654867256636
"763","深圳新星","603978.SH",3.252636,90.6815666706253,24.59562907191,1.31578658495779,-1.5011327942008,25.2275000149012,40.9988005403585
"764","森源电气","002358.SZ",1.694047,19.3584819161232,-3.31753555252097,-1.51349950578567,-2.42765016103446,10.1999999761581,-15.2238803958985
"765","东宏股份","603856.SH",2.091585,60.2556409891829,-0.873447206212663,-0.338940163611856,-1.20234024243757,10.2139999853281,1.00361300830241
"766","友邦吊顶","002718.SZ",2.353903,14.1140880750668,9.45229956688078,-0.796525158360581,-1.39846293423609,20.65,-11.0706860706861
"767","恒实科技","300513.SZ",2.690407,92.0105142856066,13.6734693924331,0.405615532869289,-1.23232716400495,15.4722218333088,-11.0127509502973
"768","圣农发展","002299.SZ",2.737453,37.8181824646683,-5.46697038724374,-1.14236243418253,1.88670112804312,24.9,14.6095717884131
"769","勘设股份","603458.SH",1.935436,27.8824038416817,-1.01379406322375,-0.293011435467733,-0.935888207714797,22.76,-10.0358422939068
"770","埃 斯 顿","002747.SZ",1.623827,9.56456305568038,-0.328587075575038,-0.361466132147735,-1.20487377748972,9.1,3.07167235494883
"771","恒宝股份","002104.SZ",3.092094,59.0767255224678,5.50070521861779,0.107076923076924,-0.550069930069931,7.48,-7.37134909596664
"772","西陇科学","002584.SZ",2.734827,67.0855350469561,-1.48423005565863,-0.813384615384614,-1.52509090909091,5.31,0.2
"773","华菱精工","603356.SH",4.147969,72.5182901152482,3.51307195591366,-0.0854231613927787,-1.22373488324693,12.67,4.40816326530611
"774","美力科技","300611.SZ",4.925213,155.518317422809,0.73683783911429,-0.393284464477167,-0.73011914270475,9.5700550031662,-1.60829709058818
"775","地素时尚","603587.SH",2.032937,35.0639094736842,-2.28597041685342,-1.10787359781241,-1.18889472915706,18.1666659447882,-3.67985280588775
"776","湖南发展","000722.SZ",2.028131,38.388060691762,3.43878941053339,-0.206744251374394,-1.01456070636785,7.52000028656078,-6.00801045104671
"777","润达医疗","603108.SH",3.862666,35.1613568312397,3.36700336714637,-0.933052568443221,-1.21319570312767,10.7449999995585,1.38292799663922
"778","大族激光","002008.SZ",2.851714,29.1594379266799,12.5264111077573,-1.33302198308377,-5.75662743936095,37.28,-16.8121000581734
"779","卧龙电驱","600580.SH",1.992696,18.5268031635548,-6.16740151867277,-0.459752873490482,-0.346210473848339,8.519999979874,1.33171913157411
"780","湘 油 泵","603319.SH",1.487676,18.7841221081059,3.88150814240829,-0.137594443937026,-0.883774514004454,17.6636999997249,-1.69752454096401
"781","大丰实业","603081.SH",2.384231,56.8697126131776,4.34426227914562,-0.321497306941447,-2.06189546424292,12.7299999803305,-9.57361224362901
"782","中 海 达","300177.SZ",2.789379,70.1030013386766,-11.0453648915187,-0.35493842231455,0.318376796474318,9.02,-11.3532110091743
"783","新安股份","600596.SH",1.689109,29.0390629625565,3.84615526222505,-0.698710596990415,-1.63564075648809,11.07,-0.278810408921926
"784","海得控制","002184.SZ",2.844204,62.5254693860398,0.177147918511977,-0.149314685314684,-0.688937062937065,11.31,-5.90909090909091
"785","长亮科技","300348.SZ",3.265634,57.0235078142698,1.83448838014717,-0.402666385845041,-0.88115950841561,9.99200000762939,-6.90226393712105
"786","*ST 松江","600225.SH",4.08925,48.563915342229,1.33333333333332,-0.448825174825175,-0.456671328671328,3.8,-9.57746478873239
"787","综艺股份","600770.SH",3.528415,53.5272313846154,3.51906158357771,0.162377622377623,-0.216391608391608,7.06,-9.5808383233533
"788","华力创通","300045.SZ",2.479467,24.9016140438888,-4.6296295243608,-0.379145419906665,-0.489887405434263,9.27,0.671140939597326
"789","合力科技","603917.SH",1.733331,39.2330366132625,0.340425531643529,-0.412234990400119,-0.828639007178975,11.7900000093664,-5.89765835918513
"790","华天科技","002185.SZ",3.158738,94.9933315911201,-8.48852064961976,-0.0113138437500488,-0.0609726017381309,4.69555412390202,20.5259669513886
"791","吉大通信","300597.SZ",3.780368,215.880217076912,13.0785124078649,0.489051333571323,-1.41410739606919,16.4189999984205,-9.50941495150957
"792","神力股份","603819.SH",3.751624,81.8384428093824,8.3698024542723,0.307449431965175,-0.290194949321657,14.29,1.35338345864662
"793","招商蛇口","001979.SZ",1.284356,10.6117598917059,-1.05019182299073,-0.514443930434474,-0.44096543009158,20.7285538911819,-0.539302981072576
"794","中文传媒","600373.SH",2.021326,9.94755631690138,0.127280495150628,-0.440407585289087,-1.18071446059999,12.98,2.70700636942676
"795","老 凤 祥","600612.SH",1.774445,15.7420432170414,7.30616302809484,0.711561347735056,-2.27612711716347,43.1799999657089,-0.527522936194724
"796","南大光电","300346.SZ",3.454989,68.9149358695896,-5.48626506534368,-0.0176485727545117,0.282947444565961,9.13048839579355,18.1166061089157
"797","南京高科","600064.SH",2.199522,25.116640395308,0.465549347391669,-0.137174945998694,-0.625011379426793,10.7900000193606,-8.98661584723474
"798","启迪设计","300500.SZ",3.984852,27.5223159332938,1.79960707241726,-0.578713936355481,-2.3526627523929,16.1,-5.52731893265564
"799","数 据 港","603881.SH",2.366244,37.8391820166487,5.13605767747851,-1.62862408323505,-4.11393316049666,32.9569999969006,2.45537822292348
"800","中 青 宝","300052.SZ",3.286044,58.2713424090787,2.3032629098255,0.227733849126164,-1.0032636395243,10.660000004585,-2.41312741205945
"801","*ST 经开","600215.SH",1.997938,21.0758523139267,-3.37499999999999,-0.260858984292806,-0.779603126629731,7.73,-3.69393139841692
"802","雷柏科技","002577.SZ",2.019964,16.1755107406225,3.43546889507893,-0.468923076923076,-1.34418181818181,11.14,-8.37209302325582
"803","大 参 林","603233.SH",3.373295,49.5881914990947,6.58238884045335,2.27734264315622,5.66099448113464,48.9,8.57777777777777
"804","通宇通讯","002792.SZ",2.701153,87.6868782780849,23.3600837472462,0.975135069793797,-1.80043089207463,23.57,10.2742707879843
"805","华测导航","300627.SZ",2.154482,44.3572687676959,1.26390293130263,-0.4235858934509,-0.634517694341113,14.3071431114357,-4.21593828478942
"806","拓维信息","002261.SZ",3.435509,124.739737168687,0.310077519379859,0.17302097902098,-0.0378741258741258,6.47,-9.16530278232407
"807","海顺新材","300501.SZ",3.684903,29.969969572176,-1.39964790811805,-0.307822198375449,-0.756593713908345,13.150000050459,-5.9968847116358
"808","常熟汽饰","603035.SH",1.457658,25.7021098638482,0.955921402018078,-1.25226951215032,-2.50096406813945,9.505,-8.54379365932294
"809","英 派 斯","002899.SZ",1.756328,32.9461824002823,1.37781000725163,-0.457484217489345,-1.26149514551153,13.98,-3.29188002926115
"810","机 器 人","300024.SZ",1.686087,14.4455382594645,1.93923723335487,-0.871482517482518,-2.11275524475525,15.77,3.87393302692054
"811","瑞特股份","300600.SZ",2.041896,64.3434812235009,7.65888103857206,-0.118759440764778,-1.87188599726847,11.0111108434421,-9.95334151375835
"812","伟星新材","002372.SZ",2.021715,8.34076249367964,10.0160049389053,0.705800583046729,0.0830872263072884,17.1899999588378,-8.57988167770218
"813","光大证券","601788.SH",2.977956,16.9266342825972,5.06787336877512,-0.422113935181446,-1.421168671943,11.6099998569489,-1.41342631599625
"814","金辰股份","603396.SH",2.625059,84.9476326838013,-1.37157283258206,-1.69267179122723,-4.83679441122027,22.6,-8.45839017735334
"815","航天科技","000901.SZ",2.043043,37.1928659563136,0.28479143794764,-0.422255739181782,-1.15724272471809,11.7298766541929,-3.67950115608391
"816","宁波精达","603088.SH",2.122733,26.6530242346939,5.32110487479627,0.382768534845303,-0.149460370891408,10.66,-5.64053537284896
"817","佐力药业","300181.SZ",2.243088,32.5363960049127,-4.18679551311049,-0.12190459897897,-0.639183778070623,5.94999996741754,-7.37564326592049
"818","东方国信","300166.SZ",2.344087,24.3388048554789,4.05120726017583,-0.727322476761582,-1.56228862437489,12.8419999987436,-2.69784171405637
"819","蓝英装备","300293.SZ",3.388743,30.9721122222222,6.54545457235711,0.0659905025216219,-0.844329645265546,8.78999996609158,-4.10798083902031
"820","通鼎互联","002491.SZ",2.036191,23.558474281353,3.37922403520858,-0.503072299889896,-1.65819610751975,8.25999998777341,-13.9303481278186
"821","金 正 大","002470.SZ",2.009425,23.8675424725479,-9.73236009732361,-0.982447552447553,-2.04103496503497,3.71,-10.989010989011
"822","天津磁卡","600800.SH",1.828955,37.3075286052452,-2.96874999999999,-0.673846153846152,-1.20535664335664,6.21,-9.91735537190081
"823","超 频 三","300647.SZ",3.698108,182.924191553499,10.5515587601795,-0.0452869626712875,-0.625362139279581,10.75666618512,-3.99471769188756
"824","新天药业","002873.SZ",2.034416,32.8167115114571,-0.562148689754327,-0.760534297096129,-1.63048311645833,15.92,-0.775694893341961
"825","四方科技","603339.SH",1.644968,10.4198912507361,3.95973154045612,-0.553561471684249,-2.01648914718312,15.4900000119209,12.3847166442865
"826","新纶科技","002341.SZ",4.462918,74.9280492998482,-21.899757772194,-1.51986675650156,-2.09937248455043,5.81300469875336,-8.48106485892029
"827","金桥信息","603918.SH",2.181597,20.4372292943423,7.36649194946393,0.325092254310174,-0.473310060742023,11.29,3.11926605504587
"828","长久物流","603569.SH",3.712711,38.0972949173787,4.35144893480157,-0.546047272453572,-1.31456768624014,11.2710000126873,-2.20365439096886
"829","中坚科技","002779.SZ",1.728637,6.23915028155852,6.91857370334796,-0.411516058948195,-1.97370405418949,16.0720000131925,-2.59413180235654
"830","木 林 森","002745.SZ",1.661349,19.8755145739633,3.10880829975644,-0.751052559344373,-1.8401140057594,11.9399999642372,-5.09939500279762
"831","*ST 天圣","002872.SZ",2.293218,66.0925533496206,4.03508771929824,-1.64806993006993,-3.35605594405594,5.93,-2.94117647058824
"832","惠伦晶体","300460.SZ",5.477808,96.593110530313,26.2295081967213,0.765818181818185,-0.476685314685316,11.55,-10.6666666666667
"833","我武生物","300357.SZ",3.606043,20.3204987439557,11.8494271871283,3.81196165056047,2.72376254909868,34.1699999521691,-6.84647303875142
"834","兴发集团","600141.SH",1.511367,25.6229075150044,2.42483149794122,-0.475687452969684,-0.978611059358133,10.56,6.42023346303502
"835","同方股份","600100.SH",2.122336,12.9450348794971,-5.73440643863179,-0.965748251748252,-1.46924475524475,9.37,-2.5414364640884
"836","盛天网络","300494.SZ",4.814155,85.9263361404786,15.0239234449761,0.868111170249403,-1.19624183164528,12.02,-4.62724935732647
"837","西部材料","002149.SZ",2.765614,77.7919473290868,14.1230068853627,0.341935753713804,-0.595789185617802,10.02,-5.61330561330561
"838","银泰黄金","000975.SZ",4.27309,83.5175555637705,26.9116183215817,2.34916715856884,-0.492363332980425,12.7799999393084,7.00538879331551
"839","台海核电","002366.SZ",2.614317,55.3821757407538,-6.01518586411418,-1.38526683662004,-2.24649155094359,9.53100002527237,-2.78940027137702
"840","*ST 湘电","600416.SH",2.358503,20.6443547164869,-11.9081779053085,-0.474111888111887,-0.305804195804197,6.14,-5.64784053156145
"841","雅本化学","300261.SZ",3.766822,22.005921404571,-3.80434757984321,-0.354409154360202,-0.518343708423376,5.31,-7.99220272904484
"842","中国高科","600730.SH",2.574212,22.3351655064121,-4.44726810622037,-0.162433901953446,-0.375931938469389,6.01600000072777,-11.1456176785138
"843","中环装备","300140.SZ",3.660042,56.5315314631112,17.5879396984925,0.250195804195807,-0.697986013986014,11.7,-10.7480653482373
"844","聚隆科技","300475.SZ",2.179356,60.6691049971966,-1.3663276165076,0.362414718145576,0.614990604304162,6.1876193216923,6.47729047090704
"845","立霸股份","603519.SH",4.775265,22.107859162175,-9.57324109403745,0.567420153167433,2.44783854782035,15.6799999403954,2.70967742977479
"846","浙大网新","600797.SH",2.323847,52.3331891119603,1.06484210855293,-0.0828000298951963,-0.0763460881710358,10.4401699957646,-14.0762408144824
"847","汇中股份","300371.SZ",6.113679,84.5028177834078,29.7296580400931,0.953841719134012,0.18940887752103,15.0109369928199,-17.8462723549687
"848","永太科技","002326.SZ",2.457607,16.7971554051871,4.08163264610748,-0.317108410199223,-0.694729016823588,8.06306365572567,2.60869564757498
"849","中嘉博创","000889.SZ",3.589773,24.1194345097791,32.6640704490776,0.363770555426367,-1.28759866278305,14.0120639209019,-28.5269061125213
"850","赛隆药业","002898.SZ",2.283662,43.648623307717,8.08448653199765,-0.489306285556287,-1.60768322181494,14.8399999895692,-8.77192976035203
"851","皮 阿 诺","002853.SZ",1.396985,28.5725778969629,7.05748449359416,-0.832520500105772,-2.2701602039489,18.81,-5.58539205155748
"852","青龙管业","002457.SZ",2.534733,50.5265674718292,2.40673886883271,-0.153719436780232,-1.054161584602,8.51,-0.120336943441635
"853","粤高速Ａ","000429.SZ",0.983644,20.4408334478561,-8.60086319733763,-0.188658572144927,-0.2554144225121,7.63,3.70860927152319
"854","西藏矿业","000762.SZ",2.112426,33.1955842600012,-1.10974106041923,-0.0902657342657349,-0.509020979020982,8.02,-3.97435897435896
"855","紫光学大","000526.SZ",2.16373,26.5819798921789,-1.79063360881543,-1.41998601398602,-2.20170629370629,21.39,6.10395803528851
"856","金轮股份","002722.SZ",2.974004,30.6237242257296,3.24763193504736,0.0248361359172034,-1.51072858101577,15.26,-0.134408602150549
"857","拉芳家化","603630.SH",1.87687,37.242592414049,2.78531654582257,-0.297348195004629,-1.43330232236341,14.3920000293438,5.19868963448586
"858","飞 力 达","300240.SZ",3.85888,36.7100639970056,3.57598977161744,-0.302388412606093,-0.637828833359943,8.10999998375222,-14.82889736894
"859","外 高 桥","600648.SH",2.11049,18.1947951429227,-0.940733771370439,-1.03932198574369,0.066428294253253,21.0600000219666,-3.32369952426045
"860","德创环保","603177.SH",3.989091,162.475246963563,17.6125244618395,0.588951048951049,-1.24678321678322,12.02,-5.31732418524872
"861","中亚股份","300512.SZ",1.745126,8.982718459938,5.02057612971689,-0.840976183902105,-2.11567023154745,12.7600000047684,-6.37096777794016
"862","路畅科技","002813.SZ",3.919855,302.075946666667,20.4775687418383,1.71587800133992,-2.33038218980428,33.2999999988079,-9.13098236434747
"863","楚江新材","002171.SZ",2.274752,22.3005308044463,-1.84808438125122,0.0967286763777579,-0.163719120534857,6.37321000801682,-9.42008968635586
"864","永福股份","300712.SZ",4.102191,98.9988591482486,8.26027924962451,0.197927797057035,-1.07052430455837,12.35,-0.162601626016268
"865","众源新材","603527.SH",1.896655,37.8670416827991,2.87037037670694,-0.0243474888862396,-0.757830559633582,7.93571397908923,-2.57826888227171
"866","国元证券","000728.SZ",2.300733,17.3309224414296,2.04545458334691,-0.27029804226683,-0.78460755212183,8.97999983697874,0.342075669538855
"867","世荣兆业","002016.SZ",1.588557,10.6345760381861,-3.01274623406722,-0.449130880546507,-0.981855108727533,8.37,-2.80487804878047
"868","天康生物","002100.SZ",3.604256,39.3402772644656,-19.1235056772322,-0.869421292088045,-0.0823866029571292,8.12,30.9876543209876
"869","航天长峰","600855.SH",2.44504,41.0381531365634,1.32474043348909,-0.0957737107831509,-0.581906575955792,14.15,5.03959683225343
"870","中源协和","600645.SH",2.073378,16.1464069732871,0.11166945840313,-0.960405594405593,-2.42566433566434,17.93,4.15944540727904
"871","方直科技","300235.SZ",2.897102,92.489554217094,7.96370969336941,0.175623144508828,-0.487298472632798,10.7099999801318,1.35658914989853
"872","中成股份","000151.SZ",1.86386,28.0343674032585,1.68350037524549,-0.53715755499746,-1.21549481588513,12.0799998482248,-10.780984858768
"873","片 仔 癀","600436.SH",1.601203,10.7540401507857,9.62581857513489,1.69180865618361,-3.90005262199688,117.19,-9.73090277777777
"874","龙韵股份","603729.SH",2.162544,31.6428967837322,2.95358649789028,-1.50928671328671,-3.57923076923077,17.08,-7.55287009063444
"875","ST 罗 普","002333.SZ",2.446312,17.5934054192084,6.00961532003588,-0.715246758601553,-2.16714089594107,4.41000004470348,-0.691245262545459
"876","晨光生物","300138.SZ",3.332893,57.9140656332282,-10.4770633358548,-0.179907320258871,0.126308031752611,7.26296040457362,-2.2621362321856
"877","长鹰信质","002664.SZ",2.318986,15.2855841558554,-3.63108206245462,-0.7665723574908,-0.845671497493601,13.27,11.8411000763942
"878","中京电子","002579.SZ",3.580124,42.5200072926564,8.01186950695691,-0.580664157640392,-1.32206154135983,10.92,8.257804632427
"879","汇嘉时代","603101.SH",3.72829,23.9356857142857,-17.4473067915691,-0.775224784528684,-0.369861571443339,5.03571410194778,-12.7873563218391
"880","神州信息","000555.SZ",2.778864,27.4619336597035,4.85734284065138,-0.135921785942172,-1.02522564569883,11.9810000026319,-8.20033506555133
"881","中工国际","002051.SZ",1.942044,14.1298272151182,4.70692717584369,-0.817999307424964,-2.26705262489133,11.79,-3.13862249346122
"882","爱尔眼科","300015.SZ",1.529716,11.6029249335212,8.85077091912125,1.56482126223756,1.27140579060644,24.407692968127,-2.36859182558303
"883","中国电影","600977.SH",1.778728,29.880352920354,8.08135228947622,-1.07265068559914,-2.09498873069479,16.0489999818802,-5.71558607787139
"884","工业富联","601138.SH",3.502512,69.1916972128996,-8.87224250011729,-1.76071087741977,-1.57412903424193,13.26,11.3692946058091
"885","三维通信","002115.SZ",3.532268,105.544189087587,5.29664550969855,-0.0878416180268093,-0.716414401649008,9.42,-8.94039735099338
"886","中原高速","600020.SH",2.873283,32.1396261052719,-11.0905730086538,-0.216425162413071,-0.113913743697522,5.29100000229938,-12.2738767169258
"887","朗玛信息","300288.SZ",2.251549,37.4876063887296,3.14371257485029,-0.688026036069733,-1.81746261508181,13.78,-7.28775356874532
"888","明阳电路","300739.SZ",5.12136,483.924489177489,15.0716332625331,1.16103504495558,0.432773960574011,20.0799999713898,-5.71131880391497
"889","商赢环球","600146.SH",4.717354,139.9741635,5.00685871056241,0.683090909090907,1.16258741258741,15.31,-5.79227696404792
"890","通光线缆","300265.SZ",3.436966,56.4186578593185,0.618325009507714,-0.12909306298979,-0.552201720502273,8.95,-3.92609699769053
"891","西部牧业","300106.SZ",3.888675,135.971124339671,-1.89155107187894,0.286629370629371,0.459762237762238,7.78,5.80474934036939
"892","深桑达Ａ","000032.SZ",1.893316,15.5164943824902,12.5419937310194,0.399731693500515,-0.699126124093885,10.0500000994089,-4.46700503105989
"893","佳创视讯","300264.SZ",3.126591,43.312300232255,0.176056338028174,-0.215272727272728,-0.650545454545457,5.69,-8.54545454545454
"894","双林股份","300100.SZ",2.567234,15.8431713566401,-2.25846961059066,-0.80381042585292,-1.63019405367446,7.79,-11.1842105263158
"895","宁波高发","603788.SH",1.585493,8.15646073719573,1.71401191805036,-0.663248817860874,-1.63415083591605,13.1799998807907,4.08320496816299
"896","宜通世纪","300310.SZ",3.857478,203.039246201643,11.0157367668097,0.562405594405591,-0.00352447552447366,7.76,-22.0430107526882
"897","锦龙股份","000712.SZ",2.319233,28.6541287426814,5.36858974358974,-0.407328671328672,-1.35576223776224,13.15,-3.50467289719624
"898","麦捷科技","300319.SZ",3.366345,64.5142714875988,7.6134699853587,0.0303356643356656,-0.590615384615385,7.35,-7.14285714285714
"899","中视传媒","600088.SH",2.17677,50.349285553363,-4.55263342909072,-2.25902346275941,-3.27312098879411,13.9,-2.66666666666666
"900","优 博 讯","300531.SZ",2.607754,69.6780410833142,3.53316617383932,-0.860033742116077,-2.66136567344462,18.1679999947548,-1.76859881385649
"901","完美世界","002624.SZ",2.719386,10.1784372909031,6.68086673052708,-0.758080980963292,-3.75810797396923,27.1,1.8597442851608
"902","金固股份","002488.SZ",2.145066,36.531126240125,-1.26436781609195,-0.49313286713287,-1.28752447552447,8.59,-5.64225690276111
"903","祥和实业","603500.SH",1.993762,60.366005952381,7.54877014146407,0.124127612324045,-0.808154394498411,12.6800000042575,-2.36156351709657
"904","亚士创能","603378.SH",3.767652,88.1496796172804,-5.17057953626178,-0.909180317952837,-1.68010523976331,13.37,-3.11077389984825
"905","海越能源","600387.SH",2.130532,20.7794913276814,0.502499936310019,-0.508492789635671,-1.10294444665577,8.0002000139007,-8.3032867207917
"906","杭电股份","603618.SH",4.175259,83.801713516967,19.9685536964598,0.501649544389025,-0.566070605651289,7.62999999602636,-16.4556962117284
"907","ST 生 物","000504.SZ",2.600293,5.73038547988566,-13.7415982076176,-1.56457342657343,-1.04044755244755,11.55,-22.8520814880425
"908","道 道 全","002852.SZ",2.922257,36.7780975060462,-6.43247175531513,-0.377698602766843,-0.326097952124639,14.2552009814925,-2.15282147992291
"909","新光药业","300519.SZ",2.490358,17.8254127957932,1.23726346326425,-0.481377849419978,-0.969923029840183,13.9100000119209,1.98529411590687
"910","居然之家","000785.SZ",3.537257,84.5654863866794,9.92529348986129,0.259258741258744,-1.03379020979021,10.3,-0.492610837438434
"911","电广传媒","000917.SZ",2.43624,40.2827558038181,-5.01187021987364,-0.489598071818357,-0.983004128639749,7.20199999858698,-8.87050768271993
"912","杰恩设计","300668.SZ",2.921295,78.7643874569539,3.10928170533538,-0.874168859717283,-1.94625104805442,19.2338260269165,-2.44891535590694
"913","佛燃能源","002911.SZ",1.151894,6.74079327567115,-1.20080053368913,-0.726676428816669,-1.40589683988565,14.81,-2.68410185822435
"914","健友股份","603707.SH",2.593225,14.5610845706002,5.84760779681042,0.355988762735937,0.163585567468491,27.5692288245513,1.37784806008547
"915","集泰股份","002909.SZ",4.083291,141.715992283092,-5.82704983567014,-0.576356128711729,-0.534854803458288,6.82857116721462,14.4076841243715
"916","开创国际","600097.SH",1.659771,9.31390175867754,0.960614949938243,-0.532616234912851,-1.2849193383065,10.51,-2.6137463697967
"917","豫光金铅","600531.SH",4.988134,173.060847297593,4.09768214088451,0.53347418372125,-0.182296355550381,5.03,-6.78642714570858
"918","星 帅 尔","002860.SZ",3.501364,121.655158046331,16.1166115074779,-0.022601769036525,-1.28879761436582,12.4176472919623,1.82576943125186
"919","天顺风能","002531.SZ",2.123683,15.9737244562649,12.2222222012366,0.226506759854569,-0.627428432725897,6.06000000927183,-6.35451519536212
"920","深冷股份","300540.SZ",4.090633,104.906285521557,-4.33194154488519,-1.45809790209791,0.616797202797205,18.33,-14.9177538287011
"921","旭光股份","600353.SH",1.755012,13.6916994041051,-5.00863557858376,-0.0932257229241769,-0.221044047608284,5.5,-1.69172932330827
"922","光 韵 达","300227.SZ",1.938719,35.9463426194593,0.26966292125199,-0.0319036418539476,-0.582734296628828,6.19722211498292,6.02130615804295
"923","龙马环卫","603686.SH",5.665687,162.662202783454,83.8297571303867,2.96261925485907,-1.36959896648753,14.7285716998334,-17.7040816068103
"924","云海金属","002182.SZ",2.400171,64.6214717592781,-0.260078023944577,0.115115465714149,-0.629109018166564,7.66999998410543,18.900804329815
"925","华扬联众","603825.SH",3.828544,89.9893274240001,12.9752068103261,-0.377154650627332,-2.322757006677,13.67,-13.5233918128655
"926","财通证券","601108.SH",2.606311,65.6299639517825,9.79431928794765,0.0175600772031466,-1.49353809447069,11.2100000071526,-1.37488549087277
"927","恒泰艾普","300157.SZ",3.095742,41.2195813208395,-3.75234521575986,-0.10097902097902,-0.442475524475527,5.13,-1.75438596491228
"928","驰宏锌锗","600497.SH",1.988516,21.1016867626766,1.38339920948618,0.207995413092594,-0.311695339687283,5.13,-6.49606299212598
"929","上柴股份","600841.SH",2.133299,5.22530280324189,4.47971329945249,-0.223161081056267,-0.965650036808912,8.16299999807527,-4.40534129739246
"930","中路股份","600818.SH",3.633807,20.2704335401164,-3.96510706058437,-0.77621579009983,-1.80879502384699,12.109999991433,-9.39881457074676
"931","日播时尚","603196.SH",1.92219,54.584123853211,0.230414763829678,-0.164460068159636,-0.699088612771771,8.69999999701977,-5.38641686370642
"932","天威视讯","002238.SZ",4.178103,47.0013922338136,-16.7289724581975,-0.459920106752655,0.429525441860759,8.91,-11.7033603707995
"933","福瑞股份","300049.SZ",2.06768,21.9970872204477,4.23340961098397,-0.715412587412592,-1.58272727272727,9.11,-10.2108768035516
"934","苏州科达","603660.SH",2.352736,29.8756994095944,10.4166707077215,-0.188490863105507,-1.92001771660954,15.9,-13.4060295060937
"935","ST 仰 帆","600421.SH",3.976606,5.23898517382413,-15.1563753007217,-0.784587412587417,-0.801118881118878,10.58,-7.93650793650794
"936","永东股份","002753.SZ",2.378694,10.6644162821088,0.33975105006383,-0.416731357362881,-1.16214772696008,8.86,2.66203703703702
"937","金能科技","603113.SH",2.332909,38.0831539595792,-0.443970874410893,-1.56924878142862,-2.24752562013936,11.212000027895,9.74981601619105
"938","爱 迪 尔","002740.SZ",2.720929,33.5651259133625,-24.259055983495,-1.24089794658139,0.313841002918522,6.89999999960264,-9.30930930389831
